Market,date,modal_price,min_price,max_price
Chirala,2005-10-05,1600.0,1550,1600
Chirala,2005-10-06,1600.0,1560,1600
Chirala,2005-10-07,1600.0,1560,1600
Chirala,2005-11-26,1670.0,1650,1700
Chirala,2005-11-30,1680.0,1650,1700
Chirala,2005-12-23,1650.0,1600,1700
Chirala,2005-12-24,1650.0,1600,1700
Chirala,2005-12-25,1680.0,1650,1700
Chirala,2005-12-27,1650.0,1620,1700
Chirala,2005-12-28,1650.0,1610,1700
Chirala,2005-12-29,1660.0,1620,1700
Chirala,2006-01-06,1675.0,1600,1700
Chirala,2006-01-09,1650.0,1600,1650
Chirala,2006-01-12,1640.0,1600,1650
Chirala,2006-01-16,1620.0,1600,1650
Chirala,2006-01-17,1620.0,1600,1650
Chirala,2006-01-19,1640.0,1590,1650
Chirala,2006-01-23,1610.0,1550,1650
Chirala,2006-01-25,1630.0,1550,1650
Chirala,2006-01-26,1620.0,1550,1650
Chirala,2006-01-27,1600.0,1540,1640
Chirala,2006-01-30,1675.0,1650,1700
Chirala,2006-01-31,1680.0,1650,1700
Chirala,2006-02-02,1675.0,1650,1700
Chirala,2006-02-03,1675.0,1650,1700
Chirala,2006-02-04,1680.0,1660,1700
Chirala,2006-02-05,1680.0,1650,1700
Chirala,2006-02-06,1690.0,1650,1700
Chirala,2006-02-08,1700.0,1660,1700
Chirala,2006-02-10,1690.0,1650,1700
Chirala,2006-02-13,1700.0,1650,1700
Chirala,2006-02-15,1700.0,1650,1700
Chirala,2006-02-16,1700.0,1650,1700
Chirala,2006-02-17,1700.0,1650,1700
Chirala,2006-02-19,1700.0,1650,1700
Chirala,2006-02-20,1700.0,1650,1700
Chirala,2006-02-21,1700.0,1650,1700
Chirala,2006-02-23,1280.0,1250,1300
Chirala,2006-02-24,1280.0,1250,1300
Chirala,2006-02-25,1280.0,1250,1300
Chirala,2006-03-01,1280.0,1260,1300
Chirala,2006-03-02,1300.0,1260,1300
Chirala,2006-03-03,1300.0,1250,1300
Chirala,2006-03-04,1300.0,1250,1300
Chirala,2006-03-08,1290.0,1260,1300
Chirala,2006-03-10,1280.0,1260,1300
Chirala,2006-03-15,1300.0,1280,1320
Chirala,2006-03-16,1320.0,1300,1350
Chirala,2006-03-18,1320.0,1300,1350
Chirala,2006-03-21,1325.0,1300,1350
Chirala,2006-03-22,1330.0,1300,1350
Chirala,2006-03-23,1330.0,1300,1350
Chirala,2006-03-25,1330.0,1300,1350
Chirala,2006-03-27,1330.0,1300,1350
Chirala,2006-03-28,1330.0,1300,1350
Chirala,2006-03-29,1330.0,1300,1350
Chirala,2006-03-31,1340.0,1300,1350
Chirala,2006-04-01,1340.0,1300,1350
Chirala,2006-04-04,1380.0,1350,1400
Chirala,2006-04-06,1380.0,1360,1400
Chirala,2006-04-10,1400.0,1380,1400
Chirala,2006-04-12,1400.0,1380,1400
Chirala,2006-04-17,1400.0,1380,1400
Chirala,2006-04-21,1400.0,1380,1400
Chirala,2006-04-26,1425.0,1400,1450
Chirala,2006-04-28,1425.0,1400,1450
Chirala,2006-04-29,1475.0,1450,1500
Chirala,2006-05-02,1475.0,1450,1500
Chirala,2006-05-03,1475.0,1450,1500
Chirala,2006-05-09,1525.0,1500,1550
Chirala,2006-05-10,1525.0,1500,1550
Chirala,2006-05-11,1525.0,1500,1550
Chirala,2006-05-15,1530.0,1500,1550
Chirala,2006-05-16,1530.0,1500,1550
Chirala,2006-05-17,1530.0,1500,1550
Chirala,2006-05-18,1530.0,1500,1550
Chirala,2006-05-19,1530.0,1500,1550
Chirala,2006-05-20,1530.0,1500,1550
Chirala,2006-06-30,1550.0,1540,1550
Chirala,2006-07-01,1540.0,1530,1550
Chirala,2006-07-18,1550.0,1540,1550
Chirala,2006-07-25,1550.0,1540,1550
Chirala,2006-07-27,1550.0,1540,1550
Chirala,2006-07-28,1550.0,1540,1550
Chirala,2006-07-31,1550.0,1540,1550
Chirala,2006-08-02,1550.0,1540,1550
Chirala,2006-08-03,1550.0,1540,1550
Chirala,2006-08-04,1550.0,1540,1550
Chirala,2006-08-05,1550.0,1540,1550
Chirala,2006-08-06,1550.0,1540,1550
Chirala,2006-08-07,1550.0,1540,1550
Chirala,2006-08-08,1550.0,1540,1550
Chirala,2006-08-09,1550.0,1540,1550
Chirala,2006-08-10,1550.0,1540,1550
Chirala,2006-08-11,1550.0,1540,1550
Chirala,2006-08-14,1550.0,1540,1560
Chirala,2006-08-18,1550.0,1540,1560
Chirala,2006-08-19,1550.0,1540,1560
Chirala,2006-08-21,1550.0,1540,1560
Chirala,2006-08-23,1575.0,1550,1600
Chirala,2006-08-24,1575.0,1550,1600
Chirala,2006-08-26,1575.0,1550,1600
Chirala,2006-08-28,1575.0,1550,1600
Chirala,2006-08-30,1575.0,1550,1600
Chirala,2006-08-31,1575.0,1550,1600
Chirala,2006-09-01,1575.0,1550,1600
Chirala,2006-09-02,1575.0,1550,1600
Chirala,2006-09-04,1575.0,1550,1600
Chirala,2006-09-08,1575.0,1550,1600
Chirala,2006-09-15,1575.0,1550,1600
Chirala,2006-09-16,1575.0,1550,1600
Chirala,2006-09-18,1575.0,1550,1600
Chirala,2006-09-19,1575.0,1550,1600
Chirala,2006-09-29,1580.0,1560,1600
Chirala,2006-10-07,1590.0,1580,1600
Chirala,2006-10-12,1590.0,1580,1600
Chirala,2006-10-16,1600.0,1580,1620
Chirala,2006-10-19,1600.0,1580,1620
Chirala,2006-10-20,1600.0,1580,1620
Chirala,2006-10-23,1590.0,1580,1600
Chirala,2006-10-26,1590.0,1580,1600
Chirala,2006-10-31,1590.0,1580,1600
Chirala,2006-11-03,1590.0,1580,1600
Chirala,2006-11-04,1590.0,1580,1600
Chirala,2006-11-07,1600.0,1580,1620
Chirala,2006-11-08,1600.0,1580,1620
Chirala,2006-11-13,1600.0,1580,1620
Chirala,2006-11-17,1600.0,1580,1620
Chirala,2006-11-18,1600.0,1580,1620
Chirala,2006-11-22,1600.0,1580,1620
Chirala,2006-11-23,1600.0,1580,1620
Chirala,2006-11-25,1600.0,1580,1620
Chirala,2006-11-29,1600.0,1580,1620
Chirala,2006-11-30,1600.0,1580,1620
Chirala,2006-12-02,1600.0,1580,1620
Chirala,2006-12-04,1600.0,1580,1620
Chirala,2006-12-05,1600.0,1580,1620
Chirala,2006-12-06,1600.0,1580,1620
Chirala,2006-12-08,1600.0,1590,1620
Chirala,2006-12-11,1600.0,1590,1620
Chirala,2006-12-12,1600.0,1590,1620
Chirala,2006-12-22,1590.0,1580,1600
Chirala,2006-12-23,1590.0,1580,1600
Chirala,2006-12-28,1590.0,1580,1600
Chirala,2006-12-30,1590.0,1580,1600
Chirala,2007-01-03,1590.0,1580,1600
Chirala,2007-01-06,1590.0,1580,1600
Chirala,2007-01-08,1575.0,1550,1600
Chirala,2007-01-10,1575.0,1550,1600
Chirala,2007-01-11,1575.0,1550,1600
Chirala,2007-01-17,1625.0,1600,1650
Chirala,2007-01-18,1625.0,1600,1650
Chirala,2007-01-20,1625.0,1600,1650
Chirala,2007-01-22,1625.0,1600,1650
Chirala,2007-01-23,1575.0,1550,1600
Chirala,2007-01-26,1575.0,1550,1600
Chirala,2007-01-31,1575.0,1550,1600
Chirala,2007-02-02,1575.0,1550,1600
Chirala,2007-02-03,1575.0,1550,1600
Chirala,2007-02-06,1575.0,1550,1600
Chirala,2007-02-07,1575.0,1550,1600
Chirala,2007-02-08,1575.0,1550,1600
Chirala,2007-02-12,1575.0,1550,1600
Chirala,2007-02-15,1575.0,1550,1600
Chirala,2007-02-19,1575.0,1550,1600
Chirala,2007-02-20,1575.0,1550,1600
Chirala,2007-02-23,1575.0,1550,1600
Chirala,2007-02-28,1575.0,1550,1600
Chirala,2007-03-05,1575.0,1550,1600
Chirala,2007-03-06,1575.0,1550,1600
Chirala,2007-03-07,1575.0,1550,1600
Chirala,2007-03-12,1575.0,1550,1600
Chirala,2007-03-13,1575.0,1550,1600
Chirala,2007-03-15,1575.0,1550,1600
Chirala,2007-03-17,1575.0,1550,1600
Chirala,2007-03-18,1575.0,1550,1600
Chirala,2007-03-19,1575.0,1550,1600
Chirala,2007-03-20,1575.0,1550,1600
Chirala,2007-03-21,1575.0,1550,1600
Chirala,2007-03-22,1575.0,1550,1600
Chirala,2007-03-26,1575.0,1550,1600
Chirala,2007-03-29,1575.0,1550,1600
Chirala,2007-04-05,1575.0,1550,1600
Chirala,2007-04-09,1575.0,1550,1600
Chirala,2007-04-13,1575.0,1550,1600
Chirala,2007-04-17,1575.0,1550,1600
Chirala,2007-04-19,1575.0,1550,1600
Chirala,2007-04-21,1575.0,1550,1600
Chirala,2007-04-23,1575.0,1550,1600
Chirala,2007-04-24,1575.0,1550,1600
Chirala,2007-04-25,1625.0,1600,1650
Chirala,2007-04-30,1325.0,1300,1350
Chirala,2007-05-02,1325.0,1300,1350
Chirala,2007-05-04,1325.0,1300,1350
Chirala,2007-05-07,1325.0,1300,1350
Chirala,2007-05-11,1325.0,1300,1350
Chirala,2007-05-14,1325.0,1300,1350
Chirala,2007-05-21,1350.0,1300,1400
Chirala,2007-05-28,1350.0,1300,1400
Chirala,2007-05-30,1350.0,1300,1400
Chirala,2007-05-31,1350.0,1300,1400
Chirala,2007-06-01,1350.0,1300,1400
Chirala,2007-06-02,1350.0,1300,1400
Chirala,2007-06-05,1350.0,1300,1400
Chirala,2007-06-08,1350.0,1300,1400
Chirala,2007-06-12,1475.0,1450,1500
Chirala,2007-06-13,1475.0,1450,1500
Chirala,2007-06-14,1475.0,1450,1500
Chirala,2007-06-16,1475.0,1450,1500
Chirala,2007-06-18,1475.0,1450,1500
Chirala,2007-06-23,1475.0,1450,1500
Chirala,2007-06-28,1475.0,1450,1500
Chirala,2007-06-29,1475.0,1450,1500
Chirala,2007-06-30,1475.0,1450,1500
Chirala,2007-07-02,1475.0,1450,1500
Chirala,2007-07-03,1475.0,1450,1500
Chirala,2007-07-04,1475.0,1450,1500
Chirala,2007-07-05,1475.0,1450,1500
Chirala,2007-07-06,1475.0,1450,1500
Chirala,2007-07-07,1475.0,1450,1500
Chirala,2007-07-09,1475.0,1450,1500
Chirala,2007-07-10,1475.0,1450,1500
Chirala,2007-07-12,1475.0,1450,1500
Chirala,2007-07-17,1425.0,1400,1450
Chirala,2007-07-18,1425.0,1400,1450
Chirala,2007-07-19,1425.0,1400,1450
Chirala,2007-07-20,1425.0,1400,1450
Chirala,2007-07-24,1425.0,1400,1450
Chirala,2007-07-25,1425.0,1400,1450
Chirala,2007-07-26,1425.0,1400,1450
Chirala,2007-07-27,1425.0,1400,1450
Chirala,2007-07-28,1425.0,1400,1450
Chirala,2007-07-31,1425.0,1400,1450
Chirala,2007-08-04,1425.0,1400,1450
Chirala,2007-08-06,1425.0,1400,1450
Chirala,2007-08-13,1425.0,1400,1450
Chirala,2007-08-14,1425.0,1400,1450
Chirala,2007-08-15,1425.0,1400,1450
Chirala,2007-08-16,1425.0,1400,1450
Chirala,2007-08-17,1425.0,1400,1450
Chirala,2007-08-21,1425.0,1400,1450
Chirala,2007-08-25,1425.0,1400,1450
Chirala,2007-08-27,1450.0,1400,1500
Chirala,2007-08-29,1450.0,1400,1500
Chirala,2007-08-30,1450.0,1400,1500
Chirala,2007-08-31,1425.0,1400,1450
Chirala,2007-09-01,1425.0,1400,1450
Chirala,2007-09-03,1450.0,1400,1500
Chirala,2007-09-04,1450.0,1400,1500
Chirala,2007-09-05,1450.0,1400,1500
Chirala,2007-09-06,1450.0,1400,1500
Chirala,2007-09-07,1450.0,1400,1500
Chirala,2007-09-08,1450.0,1400,1500
Chirala,2007-09-10,1450.0,1400,1500
Chirala,2007-09-11,1450.0,1400,1500
Chirala,2007-09-13,1450.0,1400,1500
Chirala,2007-09-14,1450.0,1400,1500
Chirala,2007-09-17,1450.0,1400,1500
Chirala,2007-09-18,1450.0,1400,1500
Chirala,2007-09-19,1450.0,1400,1500
Chirala,2007-09-20,1450.0,1400,1500
Chirala,2007-09-21,1450.0,1400,1500
Chirala,2007-09-22,1450.0,1400,1500
Chirala,2007-09-27,1450.0,1400,1500
Chirala,2007-09-28,1450.0,1400,1500
Chirala,2007-10-01,1450.0,1400,1500
Chirala,2007-10-02,1450.0,1400,1500
Chirala,2007-10-03,1550.0,1500,1600
Chirala,2007-10-04,1550.0,1500,1600
Chirala,2007-10-05,1550.0,1500,1600
Chirala,2007-10-06,1550.0,1500,1600
Chirala,2007-10-07,1550.0,1500,1600
Chirala,2007-10-08,1550.0,1500,1600
Chirala,2007-10-09,1575.0,1550,1600
Chirala,2007-10-10,1575.0,1550,1600
Chirala,2007-10-11,1575.0,1550,1600
Chirala,2007-10-17,1575.0,1550,1600
Chirala,2007-10-18,1575.0,1550,1600
Chirala,2007-10-23,1575.0,1550,1600
Chirala,2007-10-24,1575.0,1550,1600
Chirala,2007-10-25,1575.0,1550,1600
Chirala,2007-10-26,1575.0,1550,1600
Chirala,2007-10-27,1575.0,1550,1600
Chirala,2007-10-29,1575.0,1550,1600
Chirala,2007-10-30,1575.0,1550,1600
Chirala,2007-10-31,1575.0,1550,1600
Chirala,2007-11-02,1575.0,1550,1600
Chirala,2007-11-03,1575.0,1550,1600
Chirala,2007-11-05,1575.0,1550,1600
Chirala,2007-11-06,1575.0,1550,1600
Chirala,2007-11-07,1575.0,1550,1600
Chirala,2007-11-08,1575.0,1550,1600
Chirala,2007-11-13,1550.0,1500,1600
Chirala,2007-11-14,1550.0,1500,1600
Chirala,2007-11-15,1550.0,1500,1600
Chirala,2007-11-16,1550.0,1500,1600
Chirala,2007-11-17,1550.0,1500,1600
Chirala,2007-11-19,1550.0,1500,1600
Chirala,2007-11-20,1550.0,1500,1600
Chirala,2007-11-21,1550.0,1500,1600
Chirala,2007-11-22,1550.0,1500,1600
Chirala,2007-11-23,1550.0,1500,1600
Chirala,2007-11-24,1550.0,1500,1600
Chirala,2007-11-26,1550.0,1500,1600
Chirala,2007-11-27,1550.0,1500,1600
Chirala,2007-11-28,1550.0,1500,1600
Chirala,2007-11-29,1550.0,1500,1600
Chirala,2007-11-30,1550.0,1500,1600
Chirala,2007-12-01,1550.0,1500,1600
Chirala,2007-12-03,1550.0,1500,1600
Chirala,2007-12-04,1550.0,1500,1600
Chirala,2007-12-05,1550.0,1500,1600
Chirala,2007-12-06,1550.0,1500,1600
Chirala,2007-12-07,1550.0,1500,1600
Chirala,2007-12-08,1550.0,1500,1600
Chirala,2007-12-09,1550.0,1500,1600
Chirala,2007-12-10,1550.0,1500,1600
Chirala,2007-12-11,1550.0,1500,1600
Chirala,2007-12-12,1550.0,1500,1600
Chirala,2007-12-13,1550.0,1500,1600
Chirala,2007-12-14,1550.0,1500,1600
Chirala,2007-12-15,1550.0,1500,1600
Chirala,2007-12-17,1550.0,1500,1600
Chirala,2007-12-18,1550.0,1500,1600
Chirala,2007-12-19,1550.0,1500,1600
Chirala,2007-12-21,1550.0,1500,1600
Chirala,2007-12-22,1550.0,1500,1600
Chirala,2008-01-01,1625.0,1600,1650
Chirala,2008-01-02,1625.0,1600,1650
Chirala,2008-01-04,1625.0,1600,1650
Chirala,2008-01-06,1625.0,1600,1650
Chirala,2008-01-07,1625.0,1600,1650
Chirala,2008-01-08,1625.0,1600,1650
Chirala,2008-01-09,1625.0,1600,1650
Chirala,2008-01-10,1625.0,1600,1650
Chirala,2008-01-11,1650.0,1600,1700
Chirala,2008-01-12,1650.0,1600,1700
Chirala,2008-01-17,1650.0,1600,1700
Chirala,2008-01-18,1650.0,1600,1700
Chirala,2008-01-19,1650.0,1600,1700
Chirala,2008-01-22,1650.0,1600,1700
Chirala,2008-01-24,1650.0,1600,1700
Chirala,2008-01-28,1650.0,1600,1700
Chirala,2008-01-30,1650.0,1600,1700
Chirala,2008-02-01,1650.0,1600,1700
Chirala,2008-02-03,1650.0,1600,1700
Chirala,2008-02-05,1650.0,1600,1700
Chirala,2008-02-06,1650.0,1600,1700
Chirala,2008-02-08,1650.0,1600,1700
Chirala,2008-02-09,1650.0,1600,1700
Chirala,2008-02-12,1650.0,1600,1700
Chirala,2008-02-13,1650.0,1600,1700
Chirala,2008-02-14,1650.0,1600,1700
Chirala,2008-02-15,1650.0,1600,1700
Chirala,2008-02-16,1675.0,1650,1700
Chirala,2008-02-18,1675.0,1650,1725
Chirala,2008-02-19,1700.0,1650,1750
Chirala,2008-02-20,1700.0,1650,1750
Chirala,2008-02-21,1700.0,1650,1750
Chirala,2008-02-22,1700.0,1650,1750
Chirala,2008-02-25,1730.0,1700,1750
Chirala,2008-02-27,1730.0,1700,1750
Chirala,2008-02-29,1750.0,1700,1800
Chirala,2008-03-01,1750.0,1700,1800
Chirala,2008-03-02,1750.0,1700,1800
Chirala,2008-03-03,1750.0,1700,1800
Chirala,2008-03-04,1725.0,1700,1750
Chirala,2008-03-05,1725.0,1700,1750
Chirala,2008-03-07,1725.0,1700,1750
Chirala,2008-03-11,1725.0,1700,1750
Chirala,2008-03-12,1725.0,1700,1750
Chirala,2008-03-13,1725.0,1700,1750
Chirala,2008-03-15,1730.0,1700,1750
Chirala,2008-03-16,1730.0,1700,1750
Chirala,2008-03-17,1730.0,1700,1750
Chirala,2008-03-18,1730.0,1700,1750
Chirala,2008-03-19,1730.0,1700,1750
Chirala,2008-03-20,1730.0,1700,1750
Chirala,2008-03-21,1730.0,1700,1750
Chirala,2008-03-22,1730.0,1700,1750
Chirala,2008-03-24,1730.0,1700,1750
Chirala,2008-03-25,1730.0,1700,1750
Chirala,2008-03-26,1730.0,1700,1750
Chirala,2008-03-30,1730.0,1700,1750
Chirala,2008-03-31,1730.0,1700,1750
Chirala,2008-04-01,1475.0,1450,1500
Chirala,2008-04-02,1475.0,1450,1500
Chirala,2008-04-03,1475.0,1450,1500
Chirala,2008-04-04,1475.0,1450,1500
Chirala,2008-04-06,1475.0,1450,1500
Chirala,2008-04-07,1475.0,1450,1500
Chirala,2008-04-08,1475.0,1450,1500
Chirala,2008-04-09,1475.0,1450,1500
Chirala,2008-04-11,1475.0,1450,1500
Chirala,2008-04-13,1475.0,1450,1500
Chirala,2008-04-15,1475.0,1450,1500
Chirala,2008-04-18,1475.0,1450,1500
Chirala,2008-04-20,1475.0,1450,1500
Chirala,2008-04-21,1475.0,1450,1500
Chirala,2008-04-23,1475.0,1450,1500
Chirala,2008-04-24,1475.0,1450,1500
Chirala,2008-04-25,1475.0,1450,1500
Chirala,2008-04-26,1475.0,1450,1500
Chirala,2008-04-28,1475.0,1450,1500
Chirala,2008-04-29,1475.0,1450,1500
Chirala,2008-05-01,1475.0,1450,1500
Chirala,2008-05-02,1475.0,1450,1500
Chirala,2008-05-03,1475.0,1450,1500
Chirala,2008-05-05,1475.0,1450,1500
Chirala,2008-05-06,1475.0,1450,1500
Chirala,2008-05-07,1475.0,1450,1500
Chirala,2008-05-08,1475.0,1450,1500
Chirala,2008-05-09,1475.0,1450,1500
Chirala,2008-05-10,1475.0,1450,1500
Chirala,2008-05-11,1475.0,1450,1500
Chirala,2008-05-13,1525.0,1500,1550
Chirala,2008-05-14,1525.0,1500,1550
Chirala,2008-05-15,1525.0,1500,1550
Chirala,2008-05-16,1525.0,1500,1550
Chirala,2008-05-17,1525.0,1500,1550
Chirala,2008-05-18,1525.0,1500,1550
Chirala,2008-05-19,1525.0,1500,1550
Chirala,2008-05-20,1525.0,1500,1550
Chirala,2008-05-21,1525.0,1500,1550
Chirala,2008-05-23,1525.0,1500,1550
Chirala,2008-05-24,1575.0,1550,1600
Chirala,2008-05-27,1650.0,1600,1700
Chirala,2008-05-28,1650.0,1600,1700
Chirala,2008-05-29,1650.0,1600,1700
Chirala,2008-05-30,1650.0,1600,1700
Chirala,2008-05-31,1650.0,1600,1700
Chirala,2008-06-01,1650.0,1600,1700
Chirala,2008-06-03,1650.0,1600,1700
Chirala,2008-06-04,1650.0,1600,1700
Chirala,2008-06-05,1650.0,1600,1700
Chirala,2008-06-06,1725.0,1700,1750
Chirala,2008-06-07,1725.0,1700,1750
Chirala,2008-06-09,1725.0,1700,1750
Chirala,2008-06-10,1725.0,1700,1750
Chirala,2008-06-11,1725.0,1700,1750
Chirala,2008-06-12,1725.0,1700,1750
Chirala,2008-06-13,1775.0,1750,1800
Chirala,2008-06-14,1775.0,1750,1800
Chirala,2008-06-17,1775.0,1750,1800
Chirala,2008-06-19,1775.0,1750,1800
Chirala,2008-06-20,1775.0,1750,1800
Chirala,2008-06-21,1775.0,1750,1800
Chirala,2008-06-25,1775.0,1750,1800
Chirala,2008-06-27,1775.0,1750,1800
Chirala,2008-06-28,1775.0,1750,1800
Chirala,2008-07-02,1875.0,1850,1900
Chirala,2008-07-04,1875.0,1850,1900
Chirala,2008-07-05,1875.0,1850,1900
Chirala,2008-07-06,1875.0,1850,1900
Chirala,2008-07-07,1875.0,1850,1900
Chirala,2008-07-08,1875.0,1850,1900
Chirala,2008-07-10,1925.0,1900,1950
Chirala,2008-07-11,1925.0,1900,1950
Chirala,2008-07-13,1925.0,1900,1950
Chirala,2008-07-14,2050.0,2000,2100
Chirala,2008-07-15,2050.0,2000,2100
Chirala,2008-07-16,2050.0,2000,2100
Chirala,2008-07-17,2125.0,2100,2150
Chirala,2008-07-18,2125.0,2100,2150
Chirala,2008-07-19,2200.0,2100,2300
Chirala,2008-07-23,2375.0,2350,2400
Chirala,2008-07-24,2375.0,2350,2400
Chirala,2008-07-25,2375.0,2350,2400
Chirala,2008-07-26,2375.0,2350,2400
Chirala,2008-07-29,2450.0,2400,2500
Chirala,2008-07-30,2450.0,2400,2500
Chirala,2008-08-01,2450.0,2400,2500
Chirala,2008-08-02,2450.0,2400,2500
Chirala,2008-08-03,2450.0,2400,2500
Chirala,2008-08-04,2450.0,2400,2500
Chirala,2008-08-05,2450.0,2400,2500
Chirala,2008-08-06,2450.0,2400,2500
Chirala,2008-08-07,2450.0,2400,2500
Chirala,2008-08-09,2450.0,2400,2500
Chirala,2008-08-13,2350.0,2300,2400
Chirala,2008-08-14,2350.0,2300,2400
Chirala,2008-08-15,2350.0,2300,2400
Chirala,2008-08-16,2350.0,2300,2400
Chirala,2008-08-19,2350.0,2300,2400
Chirala,2008-08-20,2350.0,2300,2400
Chirala,2008-08-22,2250.0,2200,2300
Chirala,2008-08-23,2250.0,2200,2300
Chirala,2008-08-24,2250.0,2200,2300
Chirala,2008-08-25,2225.0,2200,2250
Chirala,2008-08-26,2225.0,2200,2250
Chirala,2008-08-27,2200.0,2100,2250
Chirala,2008-08-28,2200.0,2100,2250
Chirala,2008-08-29,2200.0,2100,2250
Chirala,2008-08-30,2200.0,2100,2250
Chirala,2008-08-31,2200.0,2100,2250
Chirala,2008-09-02,2150.0,2100,2200
Chirala,2008-09-03,2150.0,2100,2200
Chirala,2008-09-04,2150.0,2100,2200
Chirala,2008-09-06,2150.0,2100,2200
Chirala,2008-09-20,2250.0,2200,2300
Chirala,2008-09-22,2250.0,2200,2300
Chirala,2008-09-23,2250.0,2200,2300
Chirala,2008-09-24,2250.0,2200,2300
Chirala,2008-09-25,2250.0,2200,2300
Chirala,2008-09-26,2250.0,2200,2300
Chirala,2008-09-29,2250.0,2200,2300
Chirala,2008-10-01,2250.0,2200,2300
Chirala,2008-10-10,2250.0,2200,2300
Chirala,2008-10-13,2250.0,2200,2300
Chirala,2008-10-14,2250.0,2200,2300
Chirala,2008-10-16,2250.0,2200,2300
Chirala,2008-10-21,2250.0,2200,2300
Chirala,2008-10-22,2150.0,2100,2200
Chirala,2008-10-24,2150.0,2100,2200
Chirala,2008-10-29,2150.0,2100,2200
Chirala,2008-10-31,2150.0,2100,2200
Chirala,2008-11-01,2150.0,2100,2200
Chirala,2008-11-06,2150.0,2100,2200
Chirala,2008-11-07,2150.0,2100,2200
Chirala,2008-11-10,2150.0,2100,2200
Chirala,2008-11-11,2150.0,2100,2200
Chirala,2008-11-25,2150.0,2100,2200
Chirala,2008-11-28,2150.0,2100,2200
Chirala,2008-12-08,2200.0,2100,2300
Chirala,2008-12-11,2375.0,2350,2400
Chirala,2008-12-15,2450.0,2400,2500
Chirala,2008-12-16,2450.0,2400,2500
Chirala,2008-12-17,2450.0,2400,2500
Chirala,2008-12-19,2450.0,2400,2500
Chirala,2008-12-20,2450.0,2400,2500
Chirala,2008-12-22,2450.0,2400,2500
Chirala,2008-12-23,2450.0,2400,2500
Chirala,2008-12-24,2450.0,2400,2500
Chirala,2008-12-26,2450.0,2400,2500
Chirala,2008-12-27,2450.0,2400,2500
Chirala,2008-12-28,2450.0,2400,2500
Chirala,2008-12-30,2550.0,2500,2600
Chirala,2009-01-01,2550.0,2500,2600
Chirala,2009-01-02,2550.0,2500,2600
Chirala,2009-01-03,2550.0,2500,2600
Chirala,2009-01-05,2550.0,2500,2600
Chirala,2009-01-06,2650.0,2600,2700
Chirala,2009-01-07,2650.0,2600,2700
Chirala,2009-01-09,2650.0,2600,2700
Chirala,2009-01-12,2650.0,2600,2700
Chirala,2009-01-15,2650.0,2600,2700
Chirala,2009-01-16,2650.0,2600,2700
Chirala,2009-01-17,2650.0,2600,2700
Chirala,2009-01-21,2650.0,2600,2700
Chirala,2009-01-23,2650.0,2600,2700
Chirala,2009-01-24,2650.0,2600,2700
Chirala,2009-01-27,2650.0,2600,2700
Chirala,2009-01-28,2650.0,2600,2700
Chirala,2009-01-29,2650.0,2600,2700
Chirala,2009-01-30,2650.0,2600,2700
Chirala,2009-01-31,2650.0,2600,2700
Chirala,2009-02-02,2650.0,2600,2700
Chirala,2009-02-03,2650.0,2600,2700
Chirala,2009-02-04,2650.0,2600,2700
Chirala,2009-02-05,2725.0,2700,2750
Chirala,2009-02-06,2725.0,2700,2750
Chirala,2009-02-07,2725.0,2700,2750
Chirala,2009-02-08,2725.0,2700,2750
Chirala,2009-02-09,2725.0,2700,2750
Chirala,2009-02-11,2725.0,2700,2750
Chirala,2009-02-12,2725.0,2700,2750
Chirala,2009-02-13,2725.0,2700,2750
Chirala,2009-02-14,2725.0,2700,2750
Chirala,2009-02-15,2725.0,2700,2750
Chirala,2009-02-16,2725.0,2700,2750
Chirala,2009-02-17,2725.0,2700,2750
Chirala,2009-02-18,2725.0,2700,2750
Chirala,2009-02-19,2725.0,2700,2750
Chirala,2009-02-20,2725.0,2700,2750
Chirala,2009-02-21,2725.0,2700,2750
Chirala,2009-02-23,2725.0,2700,2750
Chirala,2009-02-24,2725.0,2700,2750
Chirala,2009-02-25,2750.0,2700,2800
Chirala,2009-02-26,2750.0,2700,2800
Chirala,2009-02-28,2750.0,2700,2800
Chirala,2009-03-02,2750.0,2700,2800
Chirala,2009-03-04,2750.0,2700,2800
Chirala,2009-03-06,2750.0,2700,2800
Chirala,2009-03-07,2750.0,2700,2800
Chirala,2009-03-08,2750.0,2700,2800
Chirala,2009-03-09,2750.0,2700,2800
Chirala,2009-03-11,2750.0,2700,2800
Chirala,2009-03-12,2750.0,2700,2800
Chirala,2009-03-13,2750.0,2700,2800
Chirala,2009-03-14,2750.0,2700,2800
Chirala,2009-03-15,2750.0,2700,2800
Chirala,2009-03-16,2750.0,2700,2800
Chirala,2009-03-17,2750.0,2700,2800
Chirala,2009-03-18,2750.0,2700,2800
Chirala,2009-03-19,2750.0,2700,2800
Chirala,2009-03-20,2750.0,2700,2800
Chirala,2009-03-21,2750.0,2700,2800
Chirala,2009-03-22,2750.0,2700,2800
Chirala,2009-03-24,2750.0,2700,2800
Chirala,2009-03-26,2750.0,2700,2800
Chirala,2009-03-27,2750.0,2700,2800
Chirala,2009-03-28,2750.0,2700,2800
Chirala,2009-03-29,2750.0,2700,2800
Chirala,2009-03-30,2750.0,2700,2800
Chirala,2009-03-31,2750.0,2700,2800
Chirala,2009-04-02,2250.0,2200,2300
Chirala,2009-04-03,2250.0,2200,2300
